,tested_combination,combination_played_order,score_prediction_0,score_prediction_1,score_prediction_2
646,7 BLUE - 3 BLUE,3 BLUE - 7 BLUE,4.066666666666666,-7.866666666666666,-8.966666666666667
370,2 BLUE - 7 BLUE,2 BLUE - 7 BLUE,5.4,-8.933333333333334,-10.133333333333333
371,2 BLUE - 7 BLUE,7 BLUE - 2 BLUE,-0.8333333333333334,-7.733333333333333,-3.8
14,1 BLUE - 7 BLUE,1 BLUE - 7 BLUE,7.6,-8.266666666666667,-10.566666666666666
15,1 BLUE - 7 BLUE,7 BLUE - 1 BLUE,0.2,-6.666666666666667,-3.566666666666667
659,7 BLUE - 7 GREEN,7 GREEN - 7 BLUE,-2.2,-3.6,-9.7
658,7 BLUE - 7 GREEN,7 BLUE - 7 GREEN,-2.066666666666667,-4.0,-9.9
657,7 BLUE - 6 GREEN,7 BLUE - 6 GREEN,-0.7,-5.2,-11.066666666666666
656,7 BLUE - 6 GREEN,6 GREEN - 7 BLUE,2.033333333333333,-5.333333333333333,-11.666666666666666
654,7 BLUE - 5 GREEN,5 GREEN - 7 BLUE,0.5333333333333333,-5.466666666666667,-13.933333333333334
655,7 BLUE - 5 GREEN,7 BLUE - 5 GREEN,-0.1,-4.133333333333334,-13.166666666666666
652,7 BLUE - 4 GREEN,4 GREEN - 7 BLUE,4.333333333333333,-4.933333333333334,-14.033333333333333
653,7 BLUE - 4 GREEN,7 BLUE - 4 GREEN,-0.8333333333333334,-2.1333333333333333,-12.866666666666667
648,7 BLUE - 3 GREEN,3 GREEN - 7 BLUE,4.666666666666667,-5.2,-15.3
649,7 BLUE - 3 GREEN,7 BLUE - 3 GREEN,0.3,-3.466666666666667,-14.433333333333334
644,7 BLUE - 2 GREEN,2 GREEN - 7 BLUE,7.566666666666666,-6.933333333333334,-15.8
645,7 BLUE - 2 GREEN,7 BLUE - 2 GREEN,2.2,-4.933333333333334,-15.033333333333333
640,7 BLUE - 1 GREEN,1 GREEN - 7 BLUE,7.2,-5.866666666666666,-16.2
641,7 BLUE - 1 GREEN,7 BLUE - 1 GREEN,-0.26666666666666666,-2.8,-15.033333333333333
888,Jester - 7 BLUE,7 BLUE - Jester,2.1,2.0,-17.0
889,Jester - 7 BLUE,Jester - 7 BLUE,14.9,-9.866666666666667,-19.966666666666665
536,5 BLUE - 6 BLUE,5 BLUE - 6 BLUE,1.4,-8.533333333333333,-3.433333333333333
537,5 BLUE - 6 BLUE,6 BLUE - 5 BLUE,1.4,-8.533333333333333,-3.433333333333333
602,6 BLUE - 4 BLUE,4 BLUE - 6 BLUE,3.933333333333333,-7.733333333333333,-6.433333333333334
603,6 BLUE - 4 BLUE,6 BLUE - 4 BLUE,2.6333333333333333,-7.6,-5.2
599,6 BLUE - 3 BLUE,6 BLUE - 3 BLUE,4.3,-7.866666666666666,-8.233333333333333
598,6 BLUE - 3 BLUE,3 BLUE - 6 BLUE,7.366666666666666,-8.933333333333334,-10.7
595,6 BLUE - 2 BLUE,6 BLUE - 2 BLUE,3.2,-7.6,-7.4
594,6 BLUE - 2 BLUE,2 BLUE - 6 BLUE,7.566666666666666,-8.8,-11.7
584,6 BLUE - 1 BLUE,1 BLUE - 6 BLUE,8.6,-9.2,-12.0
585,6 BLUE - 1 BLUE,6 BLUE - 1 BLUE,2.433333333333333,-8.666666666666666,-5.466666666666667
608,6 BLUE - 6 GREEN,6 BLUE - 6 GREEN,1.7333333333333334,-4.933333333333334,-13.133333333333333
609,6 BLUE - 6 GREEN,6 GREEN - 6 BLUE,-0.13333333333333333,-5.066666666666666,-13.033333333333333
606,6 BLUE - 5 GREEN,5 GREEN - 6 BLUE,1.0666666666666667,-6.0,-12.866666666666667
607,6 BLUE - 5 GREEN,6 BLUE - 5 GREEN,1.1,-5.6,-12.9
605,6 BLUE - 4 GREEN,6 BLUE - 4 GREEN,1.4666666666666666,-3.7333333333333334,-14.133333333333333
604,6 BLUE - 4 GREEN,4 GREEN - 6 BLUE,3.7,-5.466666666666667,-14.833333333333334
601,6 BLUE - 3 GREEN,6 BLUE - 3 GREEN,1.6666666666666667,-3.3333333333333335,-14.533333333333333
600,6 BLUE - 3 GREEN,3 GREEN - 6 BLUE,5.666666666666667,-4.666666666666667,-14.966666666666667
597,6 BLUE - 2 GREEN,6 BLUE - 2 GREEN,3.3,-4.4,-14.9
596,6 BLUE - 2 GREEN,2 GREEN - 6 BLUE,5.733333333333333,-7.6,-15.766666666666667
586,6 BLUE - 1 GREEN,1 GREEN - 6 BLUE,9.933333333333334,-7.2,-17.3
587,6 BLUE - 1 GREEN,6 BLUE - 1 GREEN,2.3,-4.533333333333333,-16.033333333333335
884,Jester - 6 BLUE,6 BLUE - Jester,4.2,1.8666666666666667,-17.033333333333335
885,Jester - 6 BLUE,Jester - 6 BLUE,14.8,-9.466666666666667,-19.866666666666667
530,5 BLUE - 4 BLUE,4 BLUE - 5 BLUE,4.6,-8.4,-8.2
531,5 BLUE - 4 BLUE,5 BLUE - 4 BLUE,4.6,-8.4,-8.2
527,5 BLUE - 3 BLUE,5 BLUE - 3 BLUE,3.966666666666667,-8.533333333333333,-7.433333333333334
526,5 BLUE - 3 BLUE,3 BLUE - 5 BLUE,5.133333333333334,-8.8,-8.5
523,5 BLUE - 2 BLUE,5 BLUE - 2 BLUE,5.233333333333333,-8.0,-9.666666666666666
522,5 BLUE - 2 BLUE,2 BLUE - 5 BLUE,7.3,-8.533333333333333,-11.4
510,5 BLUE - 1 BLUE,1 BLUE - 5 BLUE,8.166666666666666,-9.2,-11.8
511,5 BLUE - 1 BLUE,5 BLUE - 1 BLUE,4.533333333333333,-8.533333333333333,-8.433333333333334
535,5 BLUE - 5 GREEN,5 GREEN - 5 BLUE,3.533333333333333,-4.533333333333333,-15.033333333333333
534,5 BLUE - 5 GREEN,5 BLUE - 5 GREEN,3.4,-5.333333333333333,-15.2
533,5 BLUE - 4 GREEN,5 BLUE - 4 GREEN,2.6,-4.933333333333334,-14.1
532,5 BLUE - 4 GREEN,4 GREEN - 5 BLUE,3.2666666666666666,-5.6,-14.033333333333333
528,5 BLUE - 3 GREEN,3 GREEN - 5 BLUE,6.5,-5.066666666666666,-15.633333333333333
529,5 BLUE - 3 GREEN,5 BLUE - 3 GREEN,3.6333333333333333,-4.133333333333334,-15.266666666666667
524,5 BLUE - 2 GREEN,2 GREEN - 5 BLUE,7.9,-7.2,-17.433333333333334
525,5 BLUE - 2 GREEN,5 BLUE - 2 GREEN,4.1,-6.133333333333334,-16.766666666666666
512,5 BLUE - 1 GREEN,1 GREEN - 5 BLUE,8.466666666666667,-7.6,-18.133333333333333
513,5 BLUE - 1 GREEN,5 BLUE - 1 GREEN,3.566666666666667,-5.866666666666666,-17.533333333333335
881,Jester - 5 BLUE,Jester - 5 BLUE,16.5,-10.0,-20.0
880,Jester - 5 BLUE,5 BLUE - Jester,8.2,-2.533333333333333,-18.133333333333333
428,3 BLUE - 4 BLUE,3 BLUE - 4 BLUE,6.133333333333334,-7.466666666666667,-8.766666666666667
429,3 BLUE - 4 BLUE,4 BLUE - 3 BLUE,6.133333333333334,-7.466666666666667,-8.766666666666667
368,2 BLUE - 4 BLUE,2 BLUE - 4 BLUE,7.166666666666667,-9.2,-8.1
369,2 BLUE - 4 BLUE,4 BLUE - 2 BLUE,5.733333333333333,-8.933333333333334,-6.633333333333334
13,1 BLUE - 4 BLUE,4 BLUE - 1 BLUE,5.366666666666666,-8.933333333333334,-8.733333333333333
12,1 BLUE - 4 BLUE,1 BLUE - 4 BLUE,7.933333333333334,-9.2,-11.6
478,4 BLUE - 4 GREEN,4 BLUE - 4 GREEN,6.033333333333333,-6.266666666666667,-15.5
479,4 BLUE - 4 GREEN,4 GREEN - 4 BLUE,2.966666666666667,-4.8,-15.066666666666666
477,4 BLUE - 3 GREEN,4 BLUE - 3 GREEN,8.333333333333334,-7.066666666666666,-17.933333333333334
476,4 BLUE - 3 GREEN,3 GREEN - 4 BLUE,7.033333333333333,-7.2,-17.5
475,4 BLUE - 2 GREEN,4 BLUE - 2 GREEN,5.733333333333333,-5.6,-15.9
474,4 BLUE - 2 GREEN,2 GREEN - 4 BLUE,8.133333333333333,-7.066666666666666,-16.366666666666667
472,4 BLUE - 1 GREEN,1 GREEN - 4 BLUE,9.8,-7.733333333333333,-18.066666666666666
473,4 BLUE - 1 GREEN,4 BLUE - 1 GREEN,7.166666666666667,-6.133333333333334,-17.433333333333334
877,Jester - 4 BLUE,Jester - 4 BLUE,17.5,-10.0,-20.0
876,Jester - 4 BLUE,4 BLUE - Jester,9.0,-3.066666666666667,-18.266666666666666
367,2 BLUE - 3 BLUE,3 BLUE - 2 BLUE,7.266666666666667,-8.933333333333334,-9.933333333333334
366,2 BLUE - 3 BLUE,2 BLUE - 3 BLUE,7.266666666666667,-8.933333333333334,-9.933333333333334
10,1 BLUE - 3 BLUE,1 BLUE - 3 BLUE,9.6,-9.466666666666667,-13.266666666666667
11,1 BLUE - 3 BLUE,3 BLUE - 1 BLUE,8.933333333333334,-9.333333333333334,-12.833333333333334
426,3 BLUE - 3 GREEN,3 BLUE - 3 GREEN,7.4,-7.066666666666666,-17.3
427,3 BLUE - 3 GREEN,3 GREEN - 3 BLUE,6.2,-7.333333333333333,-17.466666666666665
425,3 BLUE - 2 GREEN,3 BLUE - 2 GREEN,6.833333333333333,-6.666666666666667,-17.2
424,3 BLUE - 2 GREEN,2 GREEN - 3 BLUE,8.0,-7.333333333333333,-17.566666666666666
423,3 BLUE - 1 GREEN,3 BLUE - 1 GREEN,9.433333333333334,-6.8,-17.3
422,3 BLUE - 1 GREEN,1 GREEN - 3 BLUE,10.466666666666667,-8.0,-17.766666666666666
872,Jester - 3 BLUE,3 BLUE - Jester,10.0,-3.2,-18.3
873,Jester - 3 BLUE,Jester - 3 BLUE,17.3,-9.866666666666667,-19.966666666666665
8,1 BLUE - 2 BLUE,1 BLUE - 2 BLUE,9.633333333333333,-8.933333333333334,-10.933333333333334
9,1 BLUE - 2 BLUE,2 BLUE - 1 BLUE,9.633333333333333,-8.933333333333334,-10.933333333333334
365,2 BLUE - 2 GREEN,2 GREEN - 2 BLUE,7.166666666666667,-6.533333333333333,-16.9
364,2 BLUE - 2 GREEN,2 BLUE - 2 GREEN,9.133333333333333,-7.866666666666666,-17.733333333333334
356,2 BLUE - 1 GREEN,1 GREEN - 2 BLUE,10.166666666666666,-7.333333333333333,-18.366666666666667
357,2 BLUE - 1 GREEN,2 BLUE - 1 GREEN,8.966666666666667,-7.466666666666667,-18.2
870,Jester - 2 BLUE,2 BLUE - Jester,11.7,-4.666666666666667,-18.666666666666668
871,Jester - 2 BLUE,Jester - 2 BLUE,19.0,-9.866666666666667,-19.966666666666665
0,1 BLUE - 1 GREEN,1 BLUE - 1 GREEN,11.466666666666667,-8.4,-18.633333333333333
1,1 BLUE - 1 GREEN,1 GREEN - 1 BLUE,11.966666666666667,-8.0,-18.433333333333334
852,Jester - 1 BLUE,1 BLUE - Jester,12.2,-5.6,-18.9
853,Jester - 1 BLUE,Jester - 1 BLUE,19.5,-10.0,-20.0
898,Jester - Jester,Jester - Jester,20.0,-10.0,-20.0
